,maze,steps,maze_final_binary,maze_final_decimal,center_agent,flag_1,flag_2
0,1,5,0000000000,0,S,13,3
0,2,7,0000000000,0,A,19,9
0,3,5,0000000000,0,B,13,3
0,4,8,0000000000,0,C,18,8
0,5,20,0001000000,64,D,2,2
0,6,10,0001000000,64,S,16,6
0,7,10,0001000000,64,A,13,3
0,8,8,0000000000,0,B,13,3
0,9,7,0000000000,0,C,18,8
0,10,7,0000000000,0,D,12,2
0,11,7,0000000000,0,S,16,6
0,12,8,0000000000,0,A,18,8
0,13,11,0000000000,0,B,18,8
0,14,8,0000000000,0,C,18,8
0,15,3,0000000000,0,D,13,3
0,16,4,0000000000,0,S,16,6
0,17,8,0000000000,0,A,19,9
0,18,6,0000000000,0,B,18,8
0,19,5,0000000000,0,C,16,6
0,20,6,0000000000,0,D,18,8
0,21,1,0001000000,64,S,13,3
0,22,6,0000100000,32,A,19,9
0,23,6,0010000000,128,B,18,8
0,24,5,0000000000,0,C,18,8
0,25,4,0000000000,0,D,13,3
0,26,2,0001000000,64,S,10,0
0,27,5,0000100000,32,A,18,8
0,28,7,0000000000,0,B,18,8
0,29,6,0000000000,0,C,17,7
0,30,5,0000000000,0,D,18,8
0,31,4,0000000000,0,S,17,7
0,32,4,0000000000,0,A,19,9
0,33,6,0000000000,0,B,18,8
0,34,8,0000000000,0,C,18,8
0,35,6,0000000000,0,D,19,9
0,36,4,0000000000,0,S,17,7
0,37,5,0000000000,0,A,18,8
0,38,5,0000000000,0,B,18,8
0,39,9,0000000000,0,C,19,9
0,40,7,0000000000,0,D,19,9
0,41,5,0000000000,0,S,17,7
0,42,10,0000100000,32,A,19,9
0,43,5,0000000000,0,B,18,8
0,44,5,0000000000,0,C,19,9
0,45,5,0000000000,0,D,19,9
0,46,7,0000000000,0,S,16,6
0,47,8,0000100000,32,A,19,9
0,48,7,0000000000,0,B,19,9
0,49,7,0000000000,0,C,18,8
0,50,20,0000100000,32,D,2,2
0,51,8,0001000000,64,S,17,7
0,52,7,0000000000,0,A,18,8
0,53,9,0010000000,128,B,19,9
0,54,7,0000000000,0,C,16,6
0,55,7,0000000000,0,D,18,8
0,56,5,0000000000,0,S,17,7
0,57,3,0000000000,0,A,14,4
0,58,7,0000000000,0,B,19,9
0,59,7,0000000000,0,C,16,6
0,60,6,0000000000,0,D,15,5
0,61,4,0000000000,0,S,17,7
0,62,5,0000000000,0,A,14,4
0,63,6,0000000000,0,B,16,6
0,64,4,0000000000,0,C,16,6
0,65,7,0000000000,0,D,13,3
0,66,5,0000000000,0,S,12,2
0,67,6,0000100000,32,A,19,9
0,68,10,0000000000,0,B,18,8
0,69,8,0000000000,0,C,18,8
0,70,5,0000000000,0,D,16,6
0,71,4,0000000000,0,S,16,6
0,72,7,0000100000,32,A,18,8
0,73,9,0000000000,0,B,19,9
0,74,7,0000000000,0,C,18,8
0,75,8,0000000000,0,D,18,8
0,76,6,0000000000,0,S,12,2
0,77,4,0000100000,32,A,19,9
0,78,6,0000000000,0,B,18,8
0,79,4,0000000000,0,C,16,6
0,80,6,0000000000,0,D,12,2
0,81,13,0000100000,32,S,12,2
0,82,6,0000000000,0,A,13,3
0,83,15,0011000000,192,B,13,3
0,84,3,0000000000,0,C,16,6
0,85,9,0000000000,0,D,12,2
0,86,7,0000000000,0,S,16,6
0,87,5,0000000000,0,A,14,4
0,88,5,0010000000,128,B,19,9
0,89,7,0000000000,0,C,18,8
0,90,6,0000000000,0,D,19,9
0,91,6,0000000000,0,S,17,7
0,92,10,0000100000,32,A,19,9
0,93,5,0000000000,0,B,13,3
0,94,6,0000010000,16,C,18,8
0,95,3,0000000000,0,D,16,6
0,96,2,0000000000,0,S,10,0
0,97,6,0000000000,0,A,19,9
0,98,5,0000000000,0,B,19,9
0,99,8,0000000000,0,C,18,8
0,100,8,0000000000,0,D,19,9
0,101,5,0000000000,0,S,12,2
0,102,3,0000000000,0,A,15,5
0,103,20,0000100000,32,B,2,2
0,104,4,0000000000,0,C,18,8
0,105,13,0000000000,0,D,19,9
0,106,7,0000000000,0,S,17,7
0,107,6,0000100000,32,A,19,9
0,108,6,0000000000,0,B,19,9
0,109,7,0000010000,16,C,19,9
0,110,7,0000100000,32,D,12,2
0,111,6,0000000000,0,S,12,2
0,112,6,0000100000,32,A,19,9
0,113,7,0000000000,0,B,18,8
0,114,5,0000000000,0,C,18,8
0,115,10,0000000000,0,D,18,8
0,116,3,0000000000,0,S,17,7
0,117,6,0000000000,0,A,19,9
0,118,6,0000000000,0,B,19,9
0,119,6,0000000000,0,C,18,8
0,120,9,0000000000,0,D,18,8
0,121,6,0000000000,0,S,17,7
0,122,5,0000100000,32,A,18,8
0,123,7,0000000000,0,B,19,9
0,124,6,0000000000,0,C,19,9
0,125,4,0000000000,0,D,18,8
0,126,3,0000000000,0,S,10,0
0,127,4,0000100000,32,A,13,3
0,128,7,0000000000,0,B,19,9
0,129,6,0000000000,0,C,16,6
0,130,5,0000000000,0,D,12,2
0,131,8,0001000000,64,S,17,7
0,132,7,0001000000,64,A,12,2
0,133,15,0001000000,64,B,13,3
0,134,7,0000000000,0,C,19,9
0,135,5,0000000000,0,D,13,3
0,136,4,0000000000,0,S,12,2
0,137,6,0000000000,0,A,19,9
0,138,7,0000000000,0,B,19,9
0,139,7,0000000000,0,C,19,9
0,140,7,0000000000,0,D,19,9
0,141,5,0001000000,64,S,11,1
0,142,5,0000100000,32,A,19,9
0,143,6,0000000000,0,B,19,9
0,144,7,0000000000,0,C,18,8
0,145,16,0000100000,32,D,19,9
0,146,3,0000000000,0,S,16,6
0,147,8,0000000000,0,A,12,2
0,148,20,0000000000,0,B,2,2
0,149,8,0000000000,0,C,18,8
0,150,6,0000000000,0,D,12,2
0,151,6,0000000000,0,S,17,7
0,152,4,0000000000,0,A,18,8
0,153,14,0001000000,64,B,12,2
0,154,4,0000000000,0,C,18,8
0,155,3,0000000000,0,D,13,3
0,156,4,0001000000,64,S,16,6
0,157,7,0000000000,0,A,19,9
0,158,2,0000000000,0,B,12,2
0,159,3,0000000000,0,C,18,8
0,160,3,0000000000,0,D,12,2
0,161,2,0000000000,0,S,10,0
0,162,3,0000000000,0,A,19,9
0,163,5,0000000000,0,B,18,8
0,164,6,0000000000,0,C,16,6
0,165,3,0000000000,0,D,19,9
0,166,7,0000000000,0,S,17,7
0,167,3,0000000000,0,A,15,5
0,168,6,0000000000,0,B,18,8
0,169,9,0000000000,0,C,18,8
0,170,8,0000000000,0,D,12,2
0,171,6,0000000000,0,S,17,7
0,172,10,0000000000,0,A,18,8
0,173,13,0000000000,0,B,19,9
0,174,7,0000000000,0,C,16,6
0,175,6,0000000000,0,D,13,3
0,176,8,0000100000,32,S,12,2
0,177,5,0000000000,0,A,18,8
0,178,5,0000000000,0,B,18,8
0,179,7,0000000000,0,C,16,6
0,180,19,0000000000,0,D,19,9
0,181,4,0000000000,0,S,16,6
0,182,6,0000000000,0,A,19,9
0,183,9,0000000000,0,B,18,8
0,184,7,0000000000,0,C,19,9
0,185,6,0000000000,0,D,12,2
0,186,3,0000000000,0,S,16,6
0,187,6,0000100000,32,A,19,9
0,188,6,0000000000,0,B,19,9
0,189,8,0000000000,0,C,18,8
0,190,6,0000000000,0,D,17,7
0,191,6,0000000000,0,S,13,3
0,192,2,0000000000,0,A,13,3
0,193,8,0000000000,0,B,18,8
0,194,8,0000000000,0,C,18,8
0,195,7,0000000000,0,D,18,8
0,196,5,0000000000,0,S,17,7
0,197,6,0000100000,32,A,18,8
0,198,8,0000000000,0,B,18,8
0,199,6,0000000000,0,C,18,8
0,200,7,0000000000,0,D,12,2
0,201,2,0000000000,0,S,16,6
0,202,5,0000000000,0,A,15,5
0,203,6,0000000000,0,B,18,8
0,204,7,0000000000,0,C,17,7
0,205,6,0000000000,0,D,13,3
0,206,7,0001000000,64,S,16,6
0,207,10,0000000000,0,A,19,9
0,208,7,0000000000,0,B,12,2
0,209,8,0000000000,0,C,19,9
0,210,7,0000000000,0,D,19,9
0,211,6,0000000000,0,S,17,7
0,212,5,0000000000,0,A,14,4
0,213,8,0000000000,0,B,19,9
0,214,5,0000000000,0,C,16,6
0,215,7,0000000000,0,D,17,7
0,216,9,0000000000,0,S,17,7
0,217,6,0000000000,0,A,15,5
0,218,8,0000100000,32,B,18,8
0,219,7,0000000000,0,C,18,8
0,220,20,0000000000,0,D,3,3
0,221,4,0000000000,0,S,16,6
0,222,8,0001000000,64,A,13,3
0,223,7,0000000000,0,B,18,8
0,224,4,0000000000,0,C,18,8
0,225,7,0000000000,0,D,12,2
0,226,20,0000100000,32,S,2,2
0,227,9,0000000000,0,A,19,9
0,228,4,0000000000,0,B,19,9
0,229,7,0000000000,0,C,19,9
0,230,3,0000000000,0,D,12,2
0,231,6,0000000000,0,S,16,6
0,232,4,0000000000,0,A,15,5
0,233,7,0000000000,0,B,18,8
0,234,9,0000000000,0,C,18,8
0,235,7,0000000000,0,D,17,7
0,236,7,0000000000,0,S,16,6
0,237,7,0000000000,0,A,19,9
0,238,10,0000000000,0,B,19,9
0,239,8,0000000000,0,C,17,7
0,240,12,0000000000,0,D,18,8
0,241,4,0001000000,64,S,16,6
0,242,10,0000100000,32,A,19,9
0,243,8,0010000000,128,B,19,9
0,244,6,0000000000,0,C,16,6
0,245,7,0000000000,0,D,12,2
0,246,3,0001000000,64,S,16,6
0,247,6,0000000000,0,A,18,8
0,248,5,0000000000,0,B,16,6
0,249,8,0000000000,0,C,16,6
0,250,7,0000000000,0,D,18,8
0,251,4,0000000000,0,S,17,7
0,252,5,0000000000,0,A,18,8
0,253,4,0000000000,0,B,18,8
0,254,5,0000000000,0,C,18,8
0,255,6,0000000000,0,D,13,3
0,256,6,0000000000,0,S,12,2
0,257,14,0001000000,64,A,13,3
0,258,19,0001000000,64,B,12,2
0,259,5,0000000000,0,C,19,9
0,260,12,0000000000,0,D,19,9
0,261,4,0000000000,0,S,11,1
0,262,4,0000100000,32,A,19,9
0,263,14,0001000000,64,B,13,3
0,264,8,0000000000,0,C,18,8
0,265,8,0000000000,0,D,19,9
0,266,6,0000000000,0,S,17,7
0,267,5,0000000000,0,A,19,9
0,268,7,0000000000,0,B,19,9
0,269,6,0000000000,0,C,15,5
0,270,4,0000000000,0,D,13,3
0,271,9,0000000000,0,S,17,7
0,272,6,0000000000,0,A,18,8
0,273,14,0001000000,64,B,12,2
0,274,7,0000000000,0,C,18,8
0,275,6,0000000000,0,D,13,3
0,276,20,0000100000,32,S,2,2
0,277,4,0000000000,0,A,19,9
0,278,9,0000000000,0,B,18,8
0,279,4,0000000000,0,C,16,6
0,280,6,0000000000,0,D,17,7
0,281,10,0001000000,64,S,17,7
0,282,6,0000000000,0,A,18,8
0,283,6,0000000000,0,B,19,9
0,284,7,0000000000,0,C,17,7
0,285,8,0000000000,0,D,19,9
0,286,6,0000000000,0,S,17,7
0,287,15,0001000000,64,A,12,2
0,288,10,0000000000,0,B,16,6
0,289,4,0000000000,0,C,17,7
0,290,5,0000000000,0,D,15,5
0,291,2,0000000000,0,S,10,0
0,292,3,0000000000,0,A,18,8
0,293,5,0000000000,0,B,18,8
0,294,8,0000000000,0,C,18,8
0,295,6,0000000000,0,D,18,8
0,296,4,0000000000,0,S,10,0
0,297,6,0000000000,0,A,18,8
0,298,5,0000000000,0,B,12,2
0,299,6,0000000000,0,C,17,7
0,300,9,0000100000,32,D,13,3
0,301,2,0001000000,64,S,13,3
0,302,5,0000000000,0,A,18,8
0,303,8,0000000000,0,B,18,8
0,304,6,0000000000,0,C,17,7
0,305,5,0000000000,0,D,18,8
0,306,8,0001000000,64,S,17,7
0,307,6,0000000000,0,A,19,9
0,308,5,0010000000,128,B,19,9
0,309,7,0000000000,0,C,18,8
0,310,6,0000000000,0,D,19,9
0,311,5,0001000000,64,S,16,6
0,312,6,0000000000,0,A,19,9
0,313,6,0000000000,0,B,13,3
0,314,7,0000000000,0,C,17,7
0,315,6,0000000000,0,D,19,9
0,316,8,0000000000,0,S,16,6
0,317,4,0000000000,0,A,19,9
0,318,2,0010000000,128,B,13,3
0,319,8,0000000000,0,C,18,8
0,320,5,0000000000,0,D,19,9
0,321,6,0000000000,0,S,17,7
0,322,9,0000000000,0,A,19,9
0,323,4,0000000000,0,B,18,8
0,324,4,0000000000,0,C,18,8
0,325,5,0000000000,0,D,16,6
0,326,4,0000000000,0,S,16,6
0,327,5,0000100000,32,A,18,8
0,328,7,0000000000,0,B,12,2
0,329,7,0000000000,0,C,19,9
0,330,7,0000000000,0,D,18,8
0,331,3,0000000000,0,S,12,2
0,332,2,0000000000,0,A,10,0
0,333,7,0000000000,0,B,18,8
0,334,5,0000010000,16,C,18,8
0,335,10,0000000000,0,D,18,8
0,336,4,0000000000,0,S,17,7
0,337,7,0000000000,0,A,18,8
0,338,10,0000000000,0,B,19,9
0,339,9,0000000000,0,C,18,8
0,340,5,0000000000,0,D,17,7
0,341,7,0000000000,0,S,17,7
0,342,3,0000000000,0,A,19,9
0,343,9,0010000000,128,B,19,9
0,344,6,0000000000,0,C,19,9
0,345,6,0000000000,0,D,13,3
0,346,3,0000000000,0,S,16,6
0,347,7,0000100000,32,A,18,8
0,348,6,0000000000,0,B,13,3
0,349,4,0000000000,0,C,18,8
0,350,6,0000000000,0,D,18,8
0,351,6,0000000000,0,S,16,6
0,352,6,0000000000,0,A,19,9
0,353,6,0010000000,128,B,18,8
0,354,6,0000000000,0,C,17,7
0,355,13,0001000000,64,D,13,3
0,356,6,0000000000,0,S,17,7
0,357,6,0000100000,32,A,19,9
0,358,1,0000000000,0,B,16,6
0,359,9,0000000000,0,C,18,8
0,360,6,0000000000,0,D,14,4
0,361,4,0000000000,0,S,15,5
0,362,4,0000000000,0,A,15,5
0,363,5,0000000000,0,B,18,8
0,364,5,0000000000,0,C,16,6
0,365,4,0000000000,0,D,13,3
0,366,3,0000000000,0,S,16,6
0,367,12,0000100000,32,A,19,9
0,368,3,0000000000,0,B,18,8
0,369,5,0000000000,0,C,16,6
0,370,5,0000000000,0,D,18,8
0,371,3,0001000000,64,S,13,3
0,372,8,0000000000,0,A,19,9
0,373,20,0001000000,64,B,3,3
0,374,6,0000000000,0,C,19,9
0,375,5,0000000000,0,D,17,7
0,376,5,0000000000,0,S,17,7
0,377,6,0000000000,0,A,15,5
0,378,5,0000000000,0,B,19,9
0,379,4,0000000000,0,C,16,6
0,380,5,0000000000,0,D,17,7
0,381,9,0000000000,0,S,17,7
0,382,8,0000000000,0,A,18,8
0,383,5,0000000000,0,B,17,7
0,384,6,0000000000,0,C,19,9
0,385,18,0000100000,32,D,12,2
0,386,6,0000000000,0,S,17,7
0,387,9,0000000000,0,A,19,9
0,388,6,0000000000,0,B,18,8
0,389,5,0000000000,0,C,16,6
0,390,5,0000000000,0,D,12,2
0,391,5,0000000000,0,S,13,3
0,392,9,0000000000,0,A,18,8
0,393,6,0000000000,0,B,18,8
0,394,7,0000000000,0,C,18,8
0,395,12,0000000000,0,D,18,8
0,396,6,0000000000,0,S,16,6
0,397,9,0000000000,0,A,18,8
0,398,5,0000000000,0,B,18,8
0,399,3,0000000000,0,C,17,7
0,400,7,0000000000,0,D,18,8
0,401,4,0000000000,0,S,17,7
0,402,5,0000000000,0,A,14,4
0,403,9,0000000000,0,B,19,9
0,404,6,0000000000,0,C,18,8
0,405,3,0000000000,0,D,12,2
0,406,2,0001000000,64,S,16,6
0,407,7,0000000000,0,A,18,8
0,408,5,0000000000,0,B,18,8
0,409,3,0000000000,0,C,16,6
0,410,5,0000000000,0,D,13,3
0,411,2,0001000000,64,S,10,0
0,412,7,0000000000,0,A,18,8
0,413,9,0000000000,0,B,18,8
0,414,7,0000000000,0,C,17,7
0,415,5,0000000000,0,D,12,2
0,416,5,0000000000,0,S,16,6
0,417,5,0000000000,0,A,18,8
0,418,6,0000000000,0,B,18,8
0,419,7,0000000000,0,C,19,9
0,420,5,0000000000,0,D,19,9
0,421,7,0000000000,0,S,17,7
0,422,6,0000000000,0,A,8,11
0,423,5,0000000000,0,B,19,9
0,424,6,0000000000,0,C,19,9
0,425,20,0001000000,64,D,3,3
0,426,6,0001000000,64,S,17,7
0,427,4,0000100000,32,A,13,3
0,428,6,0010000000,128,B,13,3
0,429,7,0000000000,0,C,19,9
0,430,8,0000000000,0,D,19,9
0,431,5,0000000000,0,S,16,6
0,432,3,0000000000,0,A,12,2
0,433,6,0000000000,0,B,19,9
0,434,5,0000000000,0,C,19,9
0,435,6,0000000000,0,D,12,2
0,436,6,0001000000,64,S,16,6
0,437,5,0000000000,0,A,19,9
0,438,20,0000100000,32,B,3,3
0,439,6,0000000000,0,C,19,9
0,440,17,0010000000,128,D,15,5
0,441,5,0000000000,0,S,17,7
0,442,5,0000100000,32,A,18,8
0,443,8,0000000000,0,B,19,9
0,444,9,0000000000,0,C,18,8
0,445,4,0000000000,0,D,12,2
0,446,7,0000000000,0,S,17,7
0,447,6,0000100000,32,A,19,9
0,448,9,0000000000,0,B,19,9
0,449,8,0000000000,0,C,19,9
0,450,7,0000000000,0,D,18,8
0,451,6,0001000000,64,S,16,6
0,452,9,0000000000,0,A,18,8
0,453,3,0010000000,128,B,18,8
0,454,7,0000000000,0,C,19,9
0,455,8,0000100000,32,D,13,3
0,456,8,0001000000,64,S,17,7
0,457,20,0001000000,64,A,3,3
0,458,5,0000000000,0,B,13,3
0,459,6,0000000000,0,C,11,1
0,460,6,0000000000,0,D,17,7
0,461,12,0000000000,0,S,16,6
0,462,9,0000000000,0,A,18,8
0,463,8,0000000000,0,B,12,2
0,464,7,0000000000,0,C,19,9
0,465,10,0000000000,0,D,13,3
0,466,8,0000000000,0,S,15,5
0,467,7,0000100000,32,A,19,9
0,468,5,0000000000,0,B,19,9
0,469,9,0000000000,0,C,18,8
0,470,5,0000000000,0,D,19,9
0,471,6,0001000000,64,S,17,7
0,472,8,0000000000,0,A,18,8
0,473,6,0000000000,0,B,19,9
0,474,6,0000000000,0,C,18,8
0,475,8,0000000000,0,D,16,6
0,476,7,0001000000,64,S,17,7
0,477,6,0000100000,32,A,19,9
0,478,8,0000000000,0,B,18,8
0,479,7,0000000000,0,C,17,7
0,480,4,0000000000,0,D,17,7
0,481,7,0000000000,0,S,17,7
0,482,14,0001000000,64,A,12,2
0,483,8,0000000000,0,B,19,9
0,484,7,0000000000,0,C,16,6
0,485,5,0000000000,0,D,18,8
0,486,3,0000000000,0,S,10,0
0,487,6,0000000000,0,A,19,9
0,488,7,0010000000,128,B,18,8
0,489,5,0000000000,0,C,18,8
0,490,6,0000000000,0,D,12,2
0,491,4,0000000000,0,S,17,7
0,492,6,0000000000,0,A,19,9
0,493,10,0000000000,0,B,12,2
0,494,9,0000000000,0,C,19,9
0,495,11,0000000000,0,D,17,7
0,496,4,0000000000,0,S,16,6
0,497,4,0000000000,0,A,14,4
0,498,9,0000000000,0,B,12,2
0,499,7,0000000000,0,C,18,8
0,500,7,0000000000,0,D,18,8
0,501,4,0000000000,0,S,16,6
0,502,6,0000000000,0,A,18,8
0,503,6,0010000000,128,B,19,9
0,504,4,0000000000,0,C,19,9
0,505,4,0000000000,0,D,19,9
0,506,7,0000000000,0,S,17,7
0,507,6,0000000000,0,A,19,9
0,508,8,0000000000,0,B,19,9
0,509,7,0000000000,0,C,18,8
0,510,6,0000000000,0,D,13,3
0,511,2,0000000000,0,S,13,3
0,512,9,0000000000,0,A,19,9
0,513,7,0000000000,0,B,18,8
0,514,4,0000000000,0,C,18,8
0,515,6,0000000000,0,D,18,8
0,516,4,0000000000,0,S,10,0
0,517,9,0000000000,0,A,19,9
0,518,3,0010000000,128,B,18,8
0,519,9,0000000000,0,C,18,8
0,520,5,0000000000,0,D,14,4
0,521,4,0000000000,0,S,15,5
0,522,6,0000000000,0,A,18,8
0,523,11,0001000000,64,B,12,2
0,524,4,0000000000,0,C,18,8
0,525,9,0000000000,0,D,19,9
0,526,5,0000000000,0,S,17,7
0,527,8,0000100000,32,A,18,8
0,528,6,0000000000,0,B,18,8
0,529,10,0000000000,0,C,15,5
0,530,20,0001000000,64,D,2,2
0,531,6,0000000000,0,S,17,7
0,532,20,0001000000,64,A,3,3
0,533,4,0000000000,0,B,12,2
0,534,11,0000000000,0,C,18,8
0,535,20,0000100000,32,D,2,2
0,536,7,0000000000,0,S,16,6
0,537,10,0000100000,32,A,18,8
0,538,5,0000000000,0,B,19,9
0,539,8,0000000000,0,C,18,8
0,540,10,0000000000,0,D,18,8
0,541,19,0000100000,32,S,13,3
0,542,11,0000000000,0,A,19,9
0,543,3,0000000000,0,B,13,3
0,544,10,0000000000,0,C,18,8
0,545,5,0000000000,0,D,13,3
0,546,6,0000000000,0,S,17,7
0,547,5,0000100000,32,A,18,8
0,548,7,0000000000,0,B,19,9
0,549,5,0000000000,0,C,18,8
0,550,4,0000000000,0,D,14,4
0,551,6,0001000000,64,S,16,6
0,552,10,0000100000,32,A,19,9
0,553,6,0010000000,128,B,19,9
0,554,4,0000000000,0,C,16,6
0,555,7,0000100010,34,D,12,2
0,556,3,0000000000,0,S,17,7
0,557,6,0000100000,32,A,19,9
0,558,5,0000000000,0,B,18,8
0,559,6,0000000000,0,C,19,9
0,560,8,0000000000,0,D,18,8
0,561,6,0000000000,0,S,16,6
0,562,8,0000100000,32,A,18,8
0,563,3,0000000000,0,B,18,8
0,564,5,0000000000,0,C,16,6
0,565,7,0000000000,0,D,19,9
0,566,3,0000000000,0,S,16,6
0,567,3,0000000000,0,A,10,0
0,568,8,0000000000,0,B,19,9
0,569,10,0000000000,0,C,19,9
0,570,9,0000000000,0,D,13,3
0,571,6,0000000000,0,S,17,7
0,572,5,0000000000,0,A,18,8
0,573,7,0000000000,0,B,19,9
0,574,7,0000000000,0,C,18,8
0,575,17,0000000000,0,D,13,3
0,576,5,0000000000,0,S,17,7
0,577,6,0000000000,0,A,18,8
0,578,5,0000000000,0,B,13,3
0,579,6,0000000000,0,C,16,6
0,580,1,0000000000,0,D,13,3
0,581,1,0000000000,0,S,11,1
0,582,4,0000000000,0,A,18,8
0,583,5,0000000000,0,B,18,8
0,584,5,0000000000,0,C,19,9
0,585,6,0000000000,0,D,18,8
0,586,3,0000000000,0,S,16,6
0,587,6,0000100000,32,A,19,9
0,588,5,0000000000,0,B,17,7
0,589,7,0000000000,0,C,18,8
0,590,6,0000000010,2,D,13,3
0,591,6,0000000000,0,S,14,4
0,592,5,0000100000,32,A,18,8
0,593,5,0000000000,0,B,19,9
0,594,6,0000000000,0,C,19,9
0,595,6,0000000000,0,D,12,2
0,596,8,0000000000,0,S,17,7
0,597,10,0000000000,0,A,19,9
0,598,5,0000000000,0,B,12,2
0,599,8,0000000000,0,C,19,9
0,600,4,0000000000,0,D,13,3
0,601,3,0001000000,64,S,12,2
0,602,5,0000000000,0,A,18,8
0,603,9,0000000000,0,B,19,9
0,604,7,0000000000,0,C,19,9
0,605,6,0000000000,0,D,12,2
0,606,4,0000000000,0,S,16,6
0,607,5,0000000000,0,A,18,8
0,608,6,0000000000,0,B,17,7
0,609,7,0000000000,0,C,19,9
0,610,6,0000000000,0,D,18,8
0,611,6,0000000000,0,S,15,5
0,612,2,0000000000,0,A,18,8
0,613,8,0000000000,0,B,19,9
0,614,4,0000000000,0,C,18,8
0,615,4,0000000000,0,D,16,6
0,616,2,0000000000,0,S,10,0
0,617,5,0000000000,0,A,15,5
0,618,5,0000000000,0,B,18,8
0,619,9,0000000000,0,C,19,9
0,620,11,0001000000,64,D,12,2
0,621,15,0000100000,32,S,13,3
0,622,6,0000000000,0,A,18,8
0,623,12,0000100000,32,B,13,3
0,624,7,0000000000,0,C,19,9
0,625,7,0000000000,0,D,19,9
0,626,5,0000000000,0,S,13,3
0,627,7,0000000000,0,A,18,8
0,628,7,0000000000,0,B,18,8
0,629,7,0000000000,0,C,18,8
0,630,7,0000000000,0,D,13,3
0,631,6,0000000000,0,S,17,7
0,632,5,0000000000,0,A,19,9
0,633,5,0000000000,0,B,12,2
0,634,6,0000000000,0,C,18,8
0,635,7,0000000000,0,D,12,2
0,636,9,0000000000,0,S,17,7
0,637,4,0000000000,0,A,19,9
0,638,9,0000000000,0,B,18,8
0,639,5,0000000000,0,C,16,6
0,640,9,0000000000,0,D,19,9
0,641,4,0000000000,0,S,12,2
0,642,6,0000000000,0,A,15,5
0,643,6,0000000000,0,B,19,9
0,644,7,0000000000,0,C,19,9
0,645,13,0000000000,0,D,17,7
0,646,4,0000000000,0,S,13,3
0,647,5,0000000000,0,A,18,8
0,648,4,0000000000,0,B,13,3
0,649,6,0000000000,0,C,19,9
0,650,5,0000000000,0,D,12,2
0,651,9,0000000000,0,S,16,6
0,652,6,0000100000,32,A,19,9
0,653,10,0000000000,0,B,19,9
0,654,9,0000000000,0,C,17,7
0,655,9,0000000000,0,D,18,8
0,656,4,0000000000,0,S,16,6
0,657,3,0000000000,0,A,11,1
0,658,5,0000000000,0,B,16,6
0,659,8,0000000000,0,C,18,8
0,660,7,0000000000,0,D,19,9
0,661,4,0000000000,0,S,16,6
0,662,6,0000000000,0,A,18,8
0,663,12,0000000000,0,B,18,8
0,664,5,0000010000,16,C,19,9
0,665,5,0000000000,0,D,12,2
0,666,3,0000000000,0,S,12,2
0,667,7,0000000000,0,A,19,9
0,668,5,0000000000,0,B,19,9
0,669,7,0000000000,0,C,19,9
0,670,8,0000000000,0,D,18,8
0,671,4,0001000000,64,S,11,1
0,672,6,0000000000,0,A,19,9
0,673,5,0000000000,0,B,17,7
0,674,7,0000000000,0,C,18,8
0,675,4,0000000000,0,D,12,2
0,676,6,0000000000,0,S,16,6
0,677,10,0000000000,0,A,18,8
0,678,9,0010000000,128,B,18,8
0,679,6,0000000000,0,C,18,8
0,680,10,0000000000,0,D,17,7
0,681,20,0000100000,32,S,3,3
0,682,6,0000000000,0,A,19,9
0,683,7,0000000000,0,B,19,9
0,684,6,0000010000,16,C,19,9
0,685,3,0000000000,0,D,18,8
0,686,4,0001000000,64,S,16,6
0,687,8,0000000000,0,A,19,9
0,688,4,0000000000,0,B,16,6
0,689,7,0000000000,0,C,18,8
0,690,6,0000000000,0,D,17,7
0,691,4,0000000000,0,S,17,7
0,692,6,0000000000,0,A,18,8
0,693,6,0000000000,0,B,18,8
0,694,7,0000010000,16,C,19,9
0,695,6,0000000000,0,D,19,9
0,696,6,0000000000,0,S,16,6
0,697,3,0000000000,0,A,14,4
0,698,4,0000000000,0,B,18,8
0,699,8,0000000000,0,C,19,9
0,700,5,0000000000,0,D,18,8
0,701,9,0011000000,192,S,14,4
0,702,6,0000000000,0,A,18,8
0,703,6,0000000000,0,B,19,9
0,704,3,0000000000,0,C,16,6
0,705,9,0000100000,32,D,12,2
0,706,4,0001000000,64,S,17,7
0,707,7,0000100000,32,A,19,9
0,708,8,0000000000,0,B,19,9
0,709,6,0000000000,0,C,16,6
0,710,6,0000000000,0,D,19,9
0,711,7,0000000000,0,S,12,2
0,712,6,0000000000,0,A,15,5
0,713,6,0000000000,0,B,19,9
0,714,7,0000000000,0,C,18,8
0,715,13,0001000000,64,D,13,3
0,716,4,0000000000,0,S,12,2
0,717,6,0000000000,0,A,12,2
0,718,6,0000000000,0,B,18,8
0,719,6,0000000000,0,C,19,9
0,720,6,0000000000,0,D,12,2
0,721,7,0001000000,64,S,16,6
0,722,5,0000000000,0,A,15,5
0,723,3,0000000000,0,B,12,2
0,724,5,0000000000,0,C,18,8
0,725,19,0000100000,32,D,13,3
0,726,2,0001000000,64,S,13,3
0,727,5,0000000000,0,A,19,9
0,728,7,0000000000,0,B,18,8
0,729,3,0000000000,0,C,16,6
0,730,7,0000000000,0,D,18,8
0,731,2,0000000000,0,S,14,4
0,732,4,0000000000,0,A,13,3
0,733,6,0000000000,0,B,18,8
0,734,4,0000000000,0,C,18,8
