,maze,steps,maze_final_binary,maze_final_decimal,center_agent,flag_1,flag_2
0,2088,3,0010000000,128,B,10,0
0,2089,12,0010000000,128,C,17,7
0,2090,6,1000000000,512,D,7,13
0,2091,18,0000100000,32,S,13,3
0,2092,3,0000100000,32,A,13,3
0,2093,5,0010000000,128,B,10,0
0,2094,3,0100000000,256,C,5,14
0,2095,11,1110000000,896,D,19,9
0,2096,0,0000000000,0,S,10,0
0,2097,0,0000000000,0,A,10,0
0,2098,3,0010100000,160,B,12,2
0,2099,3,0000000001,1,C,10,0
0,2100,6,0100000100,260,D,5,15
0,2101,7,0110000000,384,S,12,2
0,2102,3,1000000000,512,A,15,5
0,2103,6,1111100000,992,B,12,2
0,2104,0,0000000000,0,C,10,0
0,2105,0,0000000000,0,D,10,0
0,2106,6,1110000000,896,S,13,3
0,2107,3,1000000000,512,A,15,5
0,2108,6,1000000000,512,B,7,12
0,2109,4,1000000000,512,C,6,15
0,2110,6,0100000100,260,D,5,15
0,2111,7,1100000000,768,S,14,4
0,2112,1,0000000000,0,A,12,2
0,2113,20,1110000001,897,B,0,0
0,2114,2,0000000001,1,C,10,0
0,2115,4,1000000000,512,D,7,13
0,2116,18,0000100000,32,S,12,2
0,2117,1,0000000000,0,A,10,0
0,2118,12,0100100000,288,B,13,3
0,2119,5,0100000001,257,C,5,14
0,2120,0,0000001000,8,D,10,0
0,2121,5,0110000000,384,S,16,6
0,2122,5,1000100001,545,A,10,0
0,2123,6,1110000000,896,B,18,8
0,2124,1,0000000001,1,C,11,1
0,2125,5,0000000100,4,D,15,5
0,2126,20,0000000001,1,S,0,0
0,2127,4,1000100000,544,A,18,8
0,2128,7,0010000000,128,B,11,1
0,2129,2,0000000000,0,C,18,8
0,2130,2,1000001100,524,D,16,6
0,2131,10,1100000001,769,S,11,1
0,2132,6,1000100000,544,A,18,8
0,2133,0,0100000000,256,B,10,0
0,2134,0,0000000000,0,C,10,0
0,2135,3,1000001100,524,D,17,7
0,2136,11,0000000001,1,S,11,1
0,2137,2,0000100000,32,A,14,4
0,2138,2,0100000000,256,B,11,1
0,2139,4,0000000000,0,C,10,0
0,2140,5,0000000000,0,D,12,2
0,2141,6,0110000000,384,S,16,6
0,2142,1,1000000000,512,A,11,1
0,2143,5,0000000000,0,B,13,3
0,2144,14,0100000100,260,C,5,11
0,2145,6,0000000100,4,D,16,6
0,2146,0,0001000000,64,S,10,0
0,2147,3,0000000000,0,A,15,5
0,2148,3,1110000000,896,B,18,8
0,2149,4,0100000001,257,C,5,10
0,2150,3,0000000000,0,D,13,3
0,2151,0,1000000000,512,S,10,0
0,2152,1,0000100000,32,A,13,3
0,2153,5,0010000000,128,B,17,7
0,2154,0,0000000000,0,C,10,0
0,2155,20,0010001000,136,D,2,2
0,2156,8,0000000001,1,S,11,1
0,2157,6,0000100000,32,A,12,2
0,2158,1,0010000000,128,B,16,6
0,2159,0,0000000000,0,C,10,0
0,2160,11,0010001000,136,D,16,6
0,2161,20,1111000000,960,S,3,2
0,2162,5,0100100000,288,A,5,14
0,2163,20,0010110000,176,B,3,2
0,2164,9,0010000000,128,C,16,6
0,2165,5,0100000100,260,D,4,14
0,2166,1,1000000000,512,S,16,6
0,2167,2,1000000000,512,A,18,8
0,2168,3,0000000000,0,B,10,0
0,2169,1,0000000000,0,C,18,8
0,2170,5,1000001100,524,D,15,5
0,2171,14,0000100000,32,S,13,3
0,2172,3,0000100000,32,A,12,2
0,2173,3,0010000000,128,B,11,1
0,2174,15,0100000100,260,C,4,10
0,2175,8,0010000000,128,D,17,7
0,2176,19,0010000001,129,S,14,4
0,2177,1,1000000000,512,A,12,2
0,2178,5,0110000000,384,B,11,1
0,2179,3,0000000101,5,C,14,4
0,2180,20,0010100000,160,D,3,3
0,2181,16,0000000001,1,S,10,0
0,2182,3,0000100000,32,A,12,2
0,2183,3,0010100000,160,B,12,2
0,2184,10,1000000000,512,C,6,15
0,2185,20,0100001010,266,D,4,8
0,2186,12,0100000100,260,S,11,1
0,2187,2,1000100000,544,A,19,9
0,2188,20,0010000001,129,B,0,0
0,2189,20,0010000001,129,C,5,5
0,2190,3,0000000100,4,D,14,4
0,2191,6,1000000000,512,S,10,0
0,2192,11,0000000001,1,A,11,1
0,2193,2,0000000000,0,B,13,3
0,2194,3,0100000000,256,C,4,14
0,2195,15,0100100000,288,D,5,13
0,2196,11,0000000001,1,S,10,0
0,2197,20,0000100101,37,A,0,0
0,2198,20,1000000000,512,B,1,1
0,2199,5,0000000001,1,C,14,4
0,2200,12,0000000100,4,D,12,2
0,2201,2,0000000000,0,S,13,3
0,2202,4,0000000000,0,A,14,4
0,2203,6,0010000000,128,B,10,0
0,2204,2,0000000001,1,C,14,4
0,2205,4,1000000000,512,D,7,18
0,2206,14,1000000001,513,S,10,0
0,2207,0,0000000000,0,A,10,0
0,2208,1,0000000000,0,B,10,0
0,2209,6,0010000001,129,C,17,7
0,2210,3,0000000000,0,D,13,3
0,2211,12,0000100001,33,S,11,1
0,2212,2,0000100000,32,A,14,4
0,2213,20,0010110000,176,B,2,2
0,2214,4,0000000001,1,C,11,1
0,2215,6,0000000000,0,D,17,7
0,2216,20,0010000000,128,S,2,2
0,2217,0,0000000000,0,A,10,0
0,2218,13,0000100001,33,B,10,0
0,2219,20,0010000001,129,C,5,5
0,2220,9,0000100000,32,D,12,2
0,2221,19,0100000001,257,S,10,0
0,2222,20,0100000001,257,A,0,0
0,2223,6,0000000100,4,B,10,0
0,2224,2,0100000000,256,C,4,14
0,2225,3,0100000100,260,D,4,14
0,2226,15,0010000000,128,S,17,7
0,2227,2,0100000000,256,A,5,15
0,2228,7,0000000000,0,B,12,2
0,2229,4,0000000000,0,C,18,8
0,2230,6,0000100100,36,D,13,3
0,2231,11,0010000000,128,S,16,6
0,2232,2,0000100000,32,A,13,3
0,2233,6,1110000000,896,B,18,8
0,2234,20,1010000000,640,C,1,1
0,2235,3,1000000000,512,D,7,12
0,2236,6,0100000000,256,S,10,0
0,2237,5,1000000000,512,A,11,1
0,2238,3,0010000000,128,B,16,6
0,2239,2,0000000000,0,C,11,1
0,2240,15,0000100000,32,D,12,2
0,2241,10,0000000000,0,S,10,0
0,2242,20,0000100101,37,A,0,0
0,2243,3,1110000000,896,B,18,8
0,2244,2,0000000000,0,C,18,8
0,2245,3,0000000100,4,D,17,7
0,2246,13,0100000100,260,S,10,0
0,2247,6,0100000000,256,A,5,15
0,2248,4,0100000000,256,B,10,0
0,2249,5,0000000000,0,C,11,1
0,2250,2,0000001000,8,D,18,8
0,2251,17,0000000001,1,S,11,1
0,2252,3,0000100001,33,A,14,4
0,2253,1,0010000000,128,B,16,6
0,2254,0,0000000000,0,C,10,0
0,2255,2,0000000100,4,D,15,5
0,2256,9,0010100000,160,S,12,2
0,2257,2,0000100001,33,A,10,0
0,2258,1,0100000000,256,B,18,8
0,2259,9,0010000001,129,C,16,6
0,2260,16,1110000000,896,D,19,9
0,2261,3,0100000000,256,S,10,0
0,2262,3,0000000000,0,A,11,1
0,2263,3,0010100000,160,B,10,0
0,2264,12,0000000100,4,C,16,6
0,2265,4,0000000000,0,D,13,3
0,2266,20,0100000001,257,S,0,0
0,2267,20,0100100101,293,A,1,0
0,2268,1,0000000000,0,B,16,6
0,2269,2,0000000000,0,C,14,4
0,2270,2,0000000000,0,D,12,2
0,2271,6,1100000000,768,S,17,7
0,2272,3,0000000000,0,A,12,2
0,2273,6,0010000000,128,B,10,0
0,2274,20,0010000001,129,C,5,5
0,2275,3,0000000000,0,D,19,9
0,2276,3,0000000000,0,S,17,7
0,2277,3,0100100000,288,A,4,12
0,2278,5,1110000000,896,B,11,1
0,2279,11,0010000001,129,C,15,5
0,2280,20,0010000000,128,D,4,4
0,2281,20,0100000001,257,S,1,1
0,2282,3,0000100001,33,A,10,0
0,2283,2,0010000000,128,B,17,7
0,2284,9,1000001100,524,C,18,8
0,2285,20,0000000000,0,D,2,2
0,2286,16,1000000001,513,S,10,0
0,2287,2,1000000000,512,A,14,4
0,2288,20,1110000001,897,B,0,0
0,2289,2,0000000001,1,C,10,0
0,2290,3,1000001100,524,D,16,6
0,2291,6,0000000000,0,S,12,2
0,2292,4,0000000000,0,A,19,9
0,2293,20,1000000000,512,B,0,0
0,2294,1,0000000000,0,C,14,4
0,2295,2,1000000000,512,D,6,16
0,2296,13,0100100001,289,S,10,0
0,2297,2,0000000000,0,A,11,1
0,2298,17,0100100000,288,B,12,2
0,2299,1,1000000000,512,C,6,10
0,2300,2,1000000000,512,D,6,12
0,2301,12,0000100000,32,S,13,3
0,2302,7,0000000000,0,A,11,1
0,2303,3,0010000000,128,B,19,9
0,2304,20,0000000001,1,C,4,4
0,2305,6,0000000100,4,D,14,4
0,2306,2,1100000000,768,S,15,5
0,2307,0,0000000000,0,A,10,0
0,2308,13,0000000001,1,B,10,0
0,2309,2,0000000001,1,C,10,0
0,2310,5,0000000100,4,D,15,5
0,2311,1,0001000000,64,S,13,3
0,2312,15,1000100000,544,A,13,3
0,2313,7,1001100000,608,B,12,2
0,2314,3,0000000000,0,C,18,8
0,2315,2,0000000100,4,D,14,4
0,2316,11,1000000001,513,S,11,1
0,2317,2,0000000000,0,A,18,8
0,2318,15,0010000001,129,B,10,0
0,2319,2,0000000000,0,C,16,6
0,2320,16,0000100000,32,D,13,3
0,2321,7,1100000000,768,S,14,4
0,2322,3,0100000000,256,A,4,11
0,2323,10,1110000000,896,B,18,8
0,2324,10,0100000100,260,C,5,17
0,2325,3,1000000000,512,D,7,16
0,2326,4,0000000000,0,S,10,0
0,2327,3,1000000000,512,A,10,0
0,2328,12,1110000001,897,B,10,0
0,2329,1,0000000000,0,C,15,5
0,2330,2,1000001100,524,D,16,6
0,2331,14,0100100000,288,S,13,3
0,2332,1,0000100000,32,A,10,0
0,2333,3,0000000000,0,B,13,3
0,2334,1,0000000000,0,C,11,1
0,2335,0,0000000000,0,D,10,0
0,2336,0,0000000000,0,S,10,0
0,2337,8,0000001000,8,A,11,1
0,2338,6,0110000000,384,B,11,1
0,2339,4,1000000000,512,C,7,18
0,2340,1,1000000000,512,D,12,2
0,2341,13,0000000001,1,S,10,0
0,2342,10,0100000001,257,A,5,11
0,2343,18,0000100000,32,B,12,2
0,2344,3,0100000001,257,C,5,11
0,2345,2,0000000100,4,D,13,3
0,2346,4,1001000001,577,S,10,0
0,2347,3,0000000000,0,A,15,5
0,2348,13,0000000001,1,B,11,1
0,2349,5,0000000001,1,C,10,0
0,2350,5,0000000000,0,D,13,3
0,2351,19,0010000001,129,S,15,5
0,2352,8,0000000001,1,A,11,1
0,2353,3,0010000000,128,B,10,0
0,2354,4,1000000001,513,C,6,10
0,2355,0,0000000100,4,D,10,0
0,2356,15,1000000001,513,S,10,0
0,2357,13,0000101000,40,A,11,1
0,2358,3,0010000000,128,B,17,7
0,2359,2,0000000000,0,C,17,7
0,2360,3,0000000100,4,D,14,4
0,2361,20,0010000000,128,S,2,2
0,2362,3,1000000000,512,A,11,1
0,2363,4,1110000000,896,B,16,6
0,2364,4,0000000000,0,C,15,5
0,2365,2,0000000000,0,D,13,3
0,2366,20,1111100000,992,S,2,2
0,2367,2,0100000000,256,A,4,14
0,2368,3,0010100000,160,B,12,2
0,2369,20,0010000001,129,C,5,5
0,2370,6,1000000000,512,D,6,15
0,2371,4,1000000000,512,S,11,1
0,2372,4,1000000000,512,A,10,0
0,2373,3,0000000000,0,B,13,3
0,2374,17,0010000001,129,C,15,5
0,2375,16,0010000000,128,D,14,4
0,2376,11,0000100000,32,S,13,3
0,2377,3,0000000000,0,A,14,4
0,2378,20,0010110000,176,B,2,2
0,2379,18,0000001000,8,C,10,0
0,2380,16,0000101000,40,D,12,2
0,2381,14,0000100100,36,S,12,2
0,2382,2,1000000000,512,A,11,1
0,2383,1,0010000000,128,B,16,6
0,2384,14,1110000001,897,C,19,9
0,2385,6,1000001100,524,D,16,6
0,2386,1,0000000000,0,S,11,1
0,2387,20,1100000000,768,A,1,1
0,2388,14,0100000100,260,B,10,0
0,2389,20,1110000000,896,C,0,0
0,2390,2,0000001000,8,D,19,9
0,2391,0,0000000000,0,S,10,0
0,2392,3,0000000000,0,A,15,5
0,2393,4,0000000000,0,B,12,2
0,2394,3,0000000000,0,C,14,4
0,2395,11,0010001000,136,D,12,2
0,2396,20,0010000000,128,S,3,3
0,2397,4,0000100000,32,A,13,3
0,2398,20,0000000001,1,B,1,1
0,2399,3,0000000001,1,C,10,0
0,2400,17,0010000000,128,D,15,5
0,2401,4,1100000000,768,S,16,6
0,2402,7,0000000000,0,A,13,3
0,2403,5,1001100000,608,B,12,2
0,2404,2,0000000001,1,C,10,0
0,2405,8,0000100000,32,D,13,3
0,2406,20,0000100000,32,S,3,3
0,2407,2,0000000000,0,A,10,0
0,2408,12,0000100000,32,B,12,2
0,2409,2,0000000001,1,C,10,0
0,2410,8,1000101100,556,D,12,2
0,2411,9,0000000100,4,S,11,1
0,2412,1,1000000000,512,A,11,1
0,2413,20,0010110000,176,B,2,2
0,2414,8,0010000000,128,C,16,6
0,2415,4,1100101110,814,D,12,2
0,2416,4,1000100000,544,S,12,2
0,2417,4,0000100000,32,A,13,3
0,2418,16,0110000001,385,B,11,1
0,2419,12,0010000001,129,C,16,6
0,2420,16,1110000000,896,D,19,9
0,2421,12,1000000001,513,S,10,0
0,2422,2,0000000000,0,A,13,3
0,2423,0,0000000000,0,B,10,0
0,2424,0,0000000000,0,C,10,0
0,2425,4,1000001100,524,D,16,6
0,2426,7,1100100000,800,S,14,4
0,2427,3,0000100000,32,A,13,3
0,2428,4,1110000000,896,B,13,3
0,2429,15,0010000001,129,C,15,5
0,2430,2,1000000000,512,D,7,15
0,2431,14,0000000001,1,S,10,0
0,2432,3,1000100000,544,A,10,0
0,2433,9,0010000000,128,B,11,1
0,2434,11,1110000001,897,C,18,8
0,2435,3,0000000000,0,D,12,2
0,2436,16,0000100000,32,S,13,3
0,2437,4,0000100000,32,A,11,1
0,2438,10,0010100000,160,B,18,8
0,2439,2,0100000001,257,C,4,10
0,2440,4,0000000100,4,D,15,5
0,2441,8,1000000001,513,S,11,1
0,2442,1,0000100000,32,A,12,2
0,2443,8,0000100001,33,B,11,1
0,2444,8,1110000000,896,C,8,14
0,2445,5,1000000000,512,D,6,17
0,2446,9,0110000000,384,S,10,0
0,2447,15,0000000001,1,A,10,0
0,2448,3,0000000000,0,B,18,8
0,2449,2,0000000000,0,C,14,4
0,2450,6,1000000000,512,D,7,15
0,2451,15,1100000001,769,S,11,1
0,2452,2,1000000000,512,A,13,3
0,2453,3,1110000000,896,B,12,2
0,2454,2,0000000000,0,C,10,0
0,2455,3,0000000000,0,D,12,2
0,2456,7,0010000000,128,S,17,7
0,2457,10,1000100000,544,A,14,4
0,2458,15,0010000001,129,B,10,0
0,2459,4,0000000000,0,C,11,1
0,2460,8,0000100000,32,D,12,2
0,2461,20,1111000000,960,S,2,2
0,2462,0,0000000000,0,A,10,0
0,2463,6,1111100000,992,B,13,3
0,2464,2,1000000000,512,C,7,16
0,2465,6,0100000100,260,D,4,17
0,2466,1,0100000000,256,S,10,0
0,2467,10,0100100000,288,A,4,11
0,2468,4,0010000000,128,B,16,6
0,2469,17,1110000000,896,C,18,8
0,2470,5,1000000000,512,D,6,12
0,2471,10,1110000001,897,S,11,1
0,2472,0,0000000000,0,A,10,0
0,2473,5,0110000000,384,B,11,1
0,2474,13,0000000100,4,C,16,6
0,2475,4,0100000000,256,D,4,12
0,2476,7,1110000000,896,S,10,0
0,2477,20,1000000001,513,A,0,0
0,2478,5,1111110000,1008,B,13,3
0,2479,20,0000000001,1,C,5,5
0,2480,11,0100000100,260,D,4,16
0,2481,1,0110100000,416,S,12,2
0,2482,3,1000000000,512,A,10,0
0,2483,5,1001100000,608,B,12,2
0,2484,4,1000000000,512,C,7,14
0,2485,2,0000001100,12,D,18,8
0,2486,5,0110000000,384,S,16,6
0,2487,13,0100100001,289,A,4,10
0,2488,18,0010000001,129,B,10,0
0,2489,13,0000000100,4,C,17,7
0,2490,0,0000000000,0,D,10,0
0,2491,16,1100000001,769,S,10,0
0,2492,4,1100100000,800,A,10,0
0,2493,2,0000000000,0,B,11,1
0,2494,3,0000000000,0,C,16,6
0,2495,10,0010000000,128,D,16,6
0,2496,20,0100000001,257,S,0,0
0,2497,20,0100000001,257,A,0,0
0,2498,12,0010101000,168,B,12,2
0,2499,3,0000000000,0,C,14,4
0,2500,1,0000001000,8,D,13,3
0,2501,2,0000000000,0,S,10,0
0,2502,4,0100100000,288,A,4,12
0,2503,3,0010000000,128,B,17,7
0,2504,20,0000000001,1,C,7,5
0,2505,5,1000100000,544,D,13,3
0,2506,0,0000000000,0,S,10,0
0,2507,3,0000100000,32,A,13,3
0,2508,4,1110000000,896,B,17,7
0,2509,1,0000000001,1,C,10,0
0,2510,3,1000001100,524,D,18,8
0,2511,16,0010000000,128,S,14,4
0,2512,2,1000000000,512,A,10,0
0,2513,15,0100000001,257,B,10,0
0,2514,0,0000000000,0,C,10,0
0,2515,14,0010100000,160,D,13,3
0,2516,16,0000100000,32,S,13,3
0,2517,4,0000100000,32,A,15,5
0,2518,5,1110000000,896,B,18,8
0,2519,20,1010000001,641,C,5,5
0,2520,4,1000000000,512,D,6,12
0,2521,0,0000000000,0,S,10,0
0,2522,3,1000100000,544,A,18,8
0,2523,4,0010000000,128,B,10,0
0,2524,5,0010000000,128,C,16,6
0,2525,4,0100000000,256,D,4,12
0,2526,9,1110000000,896,S,13,3
0,2527,7,0000001000,8,A,11,1
0,2528,12,0000100000,32,B,12,2
0,2529,3,0000000001,1,C,11,1
0,2530,2,0000001000,8,D,13,3
0,2531,3,1100000000,768,S,16,6
0,2532,3,0000100000,32,A,13,3
0,2533,1,0110000000,384,B,16,6
0,2534,1,0000000000,0,C,15,5
0,2535,14,1110000000,896,D,19,9
0,2536,6,1000000000,512,S,16,6
0,2537,3,0000100000,32,A,14,4
0,2538,6,0010000000,128,B,12,2
0,2539,0,0000000000,0,C,10,0
0,2540,9,1000101100,556,D,12,2
0,2541,2,0100000000,256,S,10,0
0,2542,16,0100000001,257,A,5,11
0,2543,5,0010000000,128,B,13,3
0,2544,0,0000000001,1,C,10,0
0,2545,17,0010000000,128,D,15,5
0,2546,9,0100100000,288,S,12,2
0,2547,3,1000100000,544,A,12,2
0,2548,2,0010000000,128,B,10,0
0,2549,2,0000000000,0,C,16,6
0,2550,5,1000000000,512,D,6,16
0,2551,12,0010000000,128,S,15,5
0,2552,3,1000100000,544,A,13,3
0,2553,11,0010000001,129,B,11,1
0,2554,2,0000000000,0,C,14,4
0,2555,1,0000000000,0,D,13,3
0,2556,5,1110000000,896,S,10,0
0,2557,3,0000100000,32,A,13,3
0,2558,0,0010000000,128,B,10,0
0,2559,20,0000000001,1,C,5,5
0,2560,20,0010000000,128,D,4,4
0,2561,8,0100100000,288,S,13,3
0,2562,2,0000100000,32,A,12,2
0,2563,5,0000000000,0,B,10,0
0,2564,11,0010000001,129,C,16,6
0,2565,9,0010100000,160,D,12,2
0,2566,2,1000000000,512,S,13,3
0,2567,16,1000000001,513,A,11,1
0,2568,7,1110000000,896,B,16,6
0,2569,13,0010000000,128,C,16,6
0,2570,0,0000000000,0,D,10,0
0,2571,6,1100000000,768,S,16,6
0,2572,4,0100000000,256,A,5,14
0,2573,3,0010000000,128,B,18,8
0,2574,5,1000000000,512,C,6,16
0,2575,6,0100000100,260,D,4,14
0,2576,5,1100000000,768,S,14,4
0,2577,2,1100000000,768,A,11,1
0,2578,3,0000000000,0,B,11,1
0,2579,2,0000000000,0,C,10,0
0,2580,0,0000000000,0,D,10,0
0,2581,20,0010000000,128,S,4,4
0,2582,14,1000000001,513,A,11,1
0,2583,4,0010000000,128,B,16,6
0,2584,2,0000000001,1,C,11,1
0,2585,2,0000000100,4,D,14,4
0,2586,1,0000000000,0,S,11,1
0,2587,6,1000100000,544,A,18,8
0,2588,14,0010000001,129,B,10,0
0,2589,4,0100000001,257,C,4,14
0,2590,3,0100000000,256,D,5,14
0,2591,9,0010000000,128,S,17,7
0,2592,3,0100100000,288,A,4,12
0,2593,15,0000100000,32,B,12,2
0,2594,8,0000001000,8,C,15,5
0,2595,20,0000100000,32,D,2,2
0,2596,13,0000100000,32,S,13,3
0,2597,3,1000000000,512,A,18,8
0,2598,5,1000000000,512,B,7,11
0,2599,4,0000000000,0,C,14,4
0,2600,3,0000000100,4,D,16,6
0,2601,0,0000000000,0,S,10,0
0,2602,3,0000100001,33,A,14,4
0,2603,9,0000000001,1,B,10,0
0,2604,3,0100000000,256,C,4,16
0,2605,5,1000000000,512,D,6,12
0,2606,3,0110000000,384,S,17,7
0,2607,1,0000100000,32,A,13,3
0,2608,7,1110000000,896,B,18,8
0,2609,2,0100000000,256,C,4,11
0,2610,3,0100000000,256,D,4,12
0,2611,20,0010000001,129,S,4,4
0,2612,0,0000100000,32,A,10,0
0,2613,3,0000000000,0,B,10,0
0,2614,3,0000000001,1,C,11,1
0,2615,3,0000000000,0,D,15,5
0,2616,17,0100100000,288,S,12,2
0,2617,4,1000000000,512,A,18,8
0,2618,4,0010000000,128,B,12,2
0,2619,3,0000000000,0,C,16,6
0,2620,1,1000001100,524,D,12,2
0,2621,8,0000100000,32,S,12,2
0,2622,10,0000000001,1,A,11,1
0,2623,12,0000100000,32,B,12,2
0,2624,2,0000000001,1,C,11,1
0,2625,5,1100001010,778,D,14,4
0,2626,5,0110000000,384,S,11,1
0,2627,7,0000100000,32,A,14,4
0,2628,1,1110000000,896,B,10,0
0,2629,15,1110000001,897,C,19,9
0,2630,2,0100000100,260,D,4,13
0,2631,6,0000000000,0,S,10,0
0,2632,1,0000100000,32,A,11,1
0,2633,8,0010000001,129,B,10,0
0,2634,4,0000000001,1,C,10,0
0,2635,3,0100000000,256,D,4,14
0,2636,20,0100100000,288,S,3,3
0,2637,4,0000100000,32,A,14,4
0,2638,20,1000000000,512,B,1,1
0,2639,2,0000000001,1,C,10,0
0,2640,2,0100000000,256,D,5,14
0,2641,20,0010010001,145,S,6,1
0,2642,3,0000100000,32,A,10,0
0,2643,6,0010110000,176,B,11,1
0,2644,20,0010000001,129,C,5,5
0,2645,5,0000000000,0,D,12,2
0,2646,4,1000100001,545,S,10,0
0,2647,1,1000000000,512,A,14,4
0,2648,2,0110000000,384,B,11,1
0,2649,0,0000000000,0,C,10,0
0,2650,12,1110000000,896,D,18,8
0,2651,20,0000000001,1,S,0,0
0,2652,7,0000001000,8,A,18,8
0,2653,7,1000000000,512,B,6,10
0,2654,0,0000000000,0,C,10,0
0,2655,7,1000000000,512,D,7,12
0,2656,8,0010100000,160,S,12,2
0,2657,20,0000100101,37,A,0,0
0,2658,20,0010110000,176,B,3,2
0,2659,3,1000000001,513,C,7,11
0,2660,1,1000000000,512,D,6,10
0,2661,3,1000000000,512,S,10,0
0,2662,11,1000000001,513,A,10,0
0,2663,4,1000100000,544,B,13,3
0,2664,3,0000000001,1,C,15,5
0,2665,4,0100000000,256,D,5,12
0,2666,0,1000000000,512,S,10,0
0,2667,4,0100100000,288,A,5,13
0,2668,7,1001100000,608,B,13,3
0,2669,20,1100000000,768,C,1,1
0,2670,4,0100000100,260,D,4,14
0,2671,12,0100100000,288,S,13,3
0,2672,0,0000000000,0,A,10,0
0,2673,6,1110000000,896,B,18,8
0,2674,20,1100000000,768,C,4,5
0,2675,1,0000000100,4,D,12,2
0,2676,1,0000000000,0,S,12,2
0,2677,10,1000000001,513,A,10,0
0,2678,14,0000000100,4,B,10,0
0,2679,4,0000000000,0,C,14,4
0,2680,20,0010000000,128,D,4,4
0,2681,15,0100000001,257,S,10,0
0,2682,17,0000000001,1,A,11,1
0,2683,1,0110000000,384,B,12,2
0,2684,15,0010000000,128,C,14,4
0,2685,2,0000001000,8,D,18,8
0,2686,6,1100000000,768,S,17,7
0,2687,1,1000000000,512,A,19,9
0,2688,3,0010000000,128,B,18,8
0,2689,2,0000000001,1,C,18,8
0,2690,1,0000000000,0,D,12,2
0,2691,8,0100000100,260,S,10,0
0,2692,3,0000100000,32,A,15,5
0,2693,9,1110000001,897,B,11,1
0,2694,12,0000000100,4,C,16,6
0,2695,6,0010101010,170,D,13,3
0,2696,19,0010000001,129,S,15,5
0,2697,4,0100000000,256,A,4,14
0,2698,15,0110000001,385,B,10,0
0,2699,2,0000000001,1,C,10,0
0,2700,2,0000000100,4,D,15,5
0,2701,19,0000100000,32,S,12,2
0,2702,4,1000100000,544,A,19,9
0,2703,20,0010000001,129,B,1,1
0,2704,6,0000000001,1,C,10,0
0,2705,2,0000000100,4,D,15,5
0,2706,13,0000000001,1,S,10,0
0,2707,3,0000100000,32,A,13,3
0,2708,2,0000000000,0,B,13,3
0,2709,3,0000000000,0,C,18,8
0,2710,1,0000000100,4,D,16,6
0,2711,13,0000000100,4,S,11,1
0,2712,4,0100100000,288,A,4,13
0,2713,4,1110000000,896,B,19,9
0,2714,4,0000000000,0,C,16,6
0,2715,0,0000000000,0,D,10,0
0,2716,3,0111000001,449,S,10,0
0,2717,2,0000000000,0,A,10,0
0,2718,12,0010000001,129,B,11,1
0,2719,4,1000000000,512,C,7,16
0,2720,18,1110000000,896,D,18,8
0,2721,3,0100000000,256,S,13,3
0,2722,1,0000100000,32,A,12,2
0,2723,8,1110100001,929,B,11,1
0,2724,4,0000000001,1,C,10,0
0,2725,2,0000000000,0,D,12,2
0,2726,3,0110000000,384,S,11,1
0,2727,3,0100000000,256,A,5,11
0,2728,3,1000000000,512,B,6,10
0,2729,0,0000000000,0,C,10,0
0,2730,6,0000000000,0,D,19,9
0,2731,1,0100000000,256,S,10,0
0,2732,6,1000000000,512,A,15,5
0,2733,20,0110000001,385,B,0,0
0,2734,2,0000000001,1,C,11,1
0,2735,3,1000000000,512,D,6,13
0,2736,2,1100000000,768,S,15,5
0,2737,5,0000100000,32,A,15,5
0,2738,2,0010000000,128,B,16,6
0,2739,20,0010000001,129,C,5,5
0,2740,6,0100000100,260,D,4,16
0,2741,5,1000000000,512,S,11,1
0,2742,20,0100000001,257,A,0,0
0,2743,7,1110000000,896,B,16,6
0,2744,3,0000000001,1,C,11,1
0,2745,20,0100000000,256,D,8,4
0,2746,3,1000000000,512,S,16,6
0,2747,6,0100000000,256,A,4,11
0,2748,12,0000000001,1,B,11,1
0,2749,8,0000000100,4,C,16,6
0,2750,2,0000001000,8,D,18,8
0,2751,7,1110000000,896,S,15,5
0,2752,5,1000100000,544,A,13,3
0,2753,4,0010000000,128,B,10,0
0,2754,0,0000000000,0,C,10,0
0,2755,5,0000000000,0,D,13,3
0,2756,12,0010100000,160,S,13,3
0,2757,5,1000100000,544,A,12,2
0,2758,2,1110000000,896,B,16,6
0,2759,20,0010000001,129,C,4,4
0,2760,2,1000000000,512,D,6,16
0,2761,20,0000100000,32,S,2,2
0,2762,6,1000100001,545,A,10,0
0,2763,20,0010110000,176,B,3,2
0,2764,20,0010000000,128,C,5,5
0,2765,2,0000000000,0,D,12,2
0,2766,20,0010000000,128,S,2,2
0,2767,5,0000100000,32,A,12,2
0,2768,6,1110000000,896,B,18,8
0,2769,20,0010000001,129,C,5,5
0,2770,7,0000000100,4,D,14,4
0,2771,11,0010000000,128,S,16,6
0,2772,20,0000100101,37,A,0,0
0,2773,1,0000000000,0,B,11,1
0,2774,2,0100000000,256,C,5,15
0,2775,3,0000000000,0,D,12,2
0,2776,20,0000000001,1,S,0,0
0,2777,3,1000000000,512,A,14,4
0,2778,4,0110000000,384,B,10,0
0,2779,16,0000000100,4,C,10,0
0,2780,8,0100000100,260,D,5,16
0,2781,17,0010000000,128,S,15,5
0,2782,13,0100000001,257,A,4,10
0,2783,2,0100000000,256,B,18,8
0,2784,9,0000000100,4,C,17,7
0,2785,2,1000000100,516,D,16,6
