,maze,steps,maze_final_binary,maze_final_decimal,center_agent,flag_1,flag_2
0,1815,15,0000010000,16,D,13,3
0,1816,20,0010000001,129,S,4,4
0,1817,1,0010000000,128,A,14,4
0,1818,12,1000000000,512,B,16,6
0,1819,6,0100000000,256,C,4,17
0,1820,7,0101010000,336,D,13,3
0,1821,10,0010011000,152,S,12,2
0,1822,20,0010110000,176,A,3,3
0,1823,4,0000010000,16,B,16,6
0,1824,6,0000000000,0,C,10,0
0,1825,14,0100000001,257,D,4,17
0,1826,20,0011001000,200,S,4,4
0,1827,2,1000010000,528,A,12,2
0,1828,5,0100010000,272,B,17,7
0,1829,6,0000000000,0,C,10,0
0,1830,20,0010000000,128,D,5,5
0,1831,5,0001000000,64,S,10,0
0,1832,8,0010011000,152,A,11,1
0,1833,3,0000010000,16,B,11,1
0,1834,4,0000000000,0,C,11,1
0,1835,2,0000000000,0,D,18,8
0,1836,1,0001000000,64,S,10,0
0,1837,2,0010000000,128,A,14,4
0,1838,4,0000010000,16,B,16,6
0,1839,12,0010000000,128,C,14,4
0,1840,5,0000000001,1,D,16,6
0,1841,20,0101010000,336,S,2,2
0,1842,4,0010000000,128,A,11,1
0,1843,7,0100010000,272,B,17,7
0,1844,4,0000000000,0,C,17,7
0,1845,8,0001000000,64,D,12,2
0,1846,20,0000000001,1,S,0,0
0,1847,4,0010010000,144,A,11,1
0,1848,7,0000010000,16,B,16,6
0,1849,4,0000000000,0,C,11,1
0,1850,16,1000000000,512,D,19,9
0,1851,19,0000011000,24,S,16,6
0,1852,20,0010110000,176,A,2,2
0,1853,3,0000010000,16,B,12,2
0,1854,2,0000000000,0,C,10,0
0,1855,13,0000010000,16,D,12,2
0,1856,20,0101011010,346,S,0,0
0,1857,3,0110000000,384,A,18,8
0,1858,20,0000011000,24,B,0,0
0,1859,3,0100000000,256,C,4,16
0,1860,9,0100000001,257,D,5,17
0,1861,20,0101010000,336,S,2,3
0,1862,2,1010000000,640,A,19,9
0,1863,3,0100010000,272,B,12,2
0,1864,15,0100000000,256,C,5,17
0,1865,9,0000010000,16,D,13,3
0,1866,20,0101011010,346,S,0,0
0,1867,5,0010010000,144,A,11,1
0,1868,4,0000010000,16,B,10,0
0,1869,20,0110000000,384,C,4,4
0,1870,15,0000010000,16,D,13,3
0,1871,20,0011000000,192,S,5,5
0,1872,3,0100010000,272,A,12,2
0,1873,4,0000010000,16,B,17,7
0,1874,5,0000000000,0,C,11,1
0,1875,20,0010010000,144,D,2,2
0,1876,4,0100001000,264,S,10,0
0,1877,20,0111110000,496,A,3,3
0,1878,15,1000010000,528,B,18,8
0,1879,20,0010001000,136,C,0,0
0,1880,1,0000000010,2,D,14,4
0,1881,20,0101011010,346,S,0,1
0,1882,6,0100000000,256,A,4,10
0,1883,3,0100000000,256,B,19,9
0,1884,4,0100000000,256,C,4,11
0,1885,2,0100000000,256,D,4,14
0,1886,20,0010001000,136,S,2,2
0,1887,4,0010010000,144,A,13,3
0,1888,6,0000010000,16,B,16,6
0,1889,4,0000000000,0,C,10,0
0,1890,8,1000000001,513,D,18,8
0,1891,16,0011000000,192,S,15,5
0,1892,6,0101010000,336,A,13,3
0,1893,3,0100010000,272,B,12,2
0,1894,4,0100000000,256,C,5,15
0,1895,16,0101010000,336,D,12,2
0,1896,18,0000011000,24,S,13,3
0,1897,20,0010110000,176,A,3,3
0,1898,3,0000010000,16,B,13,3
0,1899,1,0000000000,0,C,11,1
0,1900,3,0000000001,1,D,16,6
0,1901,9,0001001000,72,S,16,6
0,1902,3,0010000000,128,A,11,1
0,1903,1,0000000000,0,B,10,0
0,1904,5,0000000000,0,C,16,6
0,1905,6,0100000001,257,D,4,16
0,1906,5,0101001011,331,S,10,0
0,1907,1,0000000000,0,A,18,8
0,1908,6,0000010000,16,B,11,1
0,1909,2,0000000000,0,C,11,1
0,1910,3,0100010000,272,D,12,2
0,1911,20,0101011010,346,S,0,1
0,1912,10,1110111000,952,A,13,3
0,1913,3,0000010000,16,B,12,2
0,1914,17,0010000000,128,C,15,5
0,1915,5,0000000001,1,D,18,8
0,1916,3,0000001000,8,S,10,0
0,1917,19,0000010000,16,A,13,3
0,1918,2,0000000000,0,B,16,6
0,1919,3,0100000000,256,C,4,10
0,1920,20,1000010000,528,D,2,2
0,1921,20,0010001000,136,S,4,4
0,1922,3,0010010000,144,A,11,1
0,1923,6,0000010000,16,B,12,2
0,1924,16,0000001000,8,C,11,1
0,1925,13,0010000000,128,D,15,5
0,1926,20,0101010000,336,S,2,3
0,1927,16,0011000000,192,A,13,3
0,1928,6,0000010000,16,B,11,1
0,1929,14,0010000000,128,C,15,5
0,1930,11,0100010000,272,D,12,2
0,1931,4,0101000000,320,S,10,0
0,1932,16,0010001000,136,A,10,0
0,1933,6,0100010000,272,B,11,1
0,1934,4,0100000000,256,C,4,10
0,1935,20,1000000001,513,D,6,6
0,1936,8,0101000000,320,S,13,3
0,1937,14,0010000001,129,A,10,0
0,1938,5,0100010000,272,B,17,7
0,1939,11,0000001000,8,C,11,1
0,1940,15,0010000001,129,D,14,4
0,1941,4,0101000000,320,S,12,2
0,1942,20,0010110000,176,A,2,2
0,1943,10,0000011000,24,B,10,0
0,1944,15,0000001000,8,C,10,0
0,1945,20,0010000001,129,D,4,4
0,1946,16,0010000000,128,S,14,4
0,1947,4,0010000000,128,A,11,1
0,1948,4,0000010000,16,B,11,1
0,1949,16,0010000000,128,C,15,5
0,1950,10,0100010000,272,D,17,7
0,1951,5,0101000000,320,S,10,0
0,1952,2,1010000000,640,A,14,4
0,1953,18,0100010000,272,B,18,8
0,1954,13,0000001000,8,C,10,0
0,1955,20,0000010000,16,D,2,2
0,1956,20,0010001001,137,S,4,4
0,1957,9,0000010000,16,A,13,3
0,1958,11,0000011000,24,B,11,1
0,1959,14,0010001000,136,C,15,5
0,1960,1,0000000001,1,D,16,6
0,1961,17,0000011000,24,S,16,6
0,1962,19,1000011000,536,A,13,3
0,1963,15,1000010000,528,B,19,9
0,1964,5,0000000000,0,C,17,7
0,1965,17,0000010000,16,D,16,6
0,1966,7,0011001000,200,S,14,4
0,1967,3,1110010000,912,A,12,2
0,1968,3,0000000000,0,B,16,6
0,1969,14,0010001000,136,C,15,5
0,1970,9,0000000001,1,D,17,7
0,1971,20,0101010000,336,S,2,2
0,1972,2,0100001010,266,A,0,10
0,1973,3,0100010000,272,B,18,8
0,1974,5,0100000000,256,C,4,10
0,1975,20,0000010000,16,D,2,2
0,1976,12,0010010000,144,S,12,2
0,1977,1,1000001100,524,A,10,0
0,1978,20,1000010000,528,B,7,7
0,1979,9,0101000000,320,C,4,16
0,1980,7,0100000001,257,D,5,17
0,1981,4,0101000000,320,S,12,2
0,1982,2,0010000000,128,A,11,1
0,1983,7,0100010000,272,B,16,6
0,1984,3,0100000000,256,C,5,14
0,1985,9,0100000001,257,D,4,14
0,1986,20,0010000000,128,S,2,2
0,1987,7,0101010000,336,A,12,2
0,1988,7,0000010000,16,B,10,0
0,1989,20,0010001100,140,C,4,4
0,1990,13,0000010000,16,D,13,3
0,1991,20,0101010000,336,S,2,2
0,1992,4,0001000000,64,A,12,2
0,1993,5,0100010000,272,B,11,1
0,1994,7,0100000000,256,C,4,16
0,1995,19,0010000001,129,D,15,5
0,1996,10,0010001000,136,S,15,5
0,1997,8,0100010000,272,A,13,3
0,1998,5,0100010000,272,B,16,6
0,1999,20,0000000000,0,C,1,1
0,2000,3,0000000001,1,D,16,6
0,2001,5,0101000000,320,S,12,2
0,2002,20,0010110000,176,A,2,2
0,2003,5,0000010000,16,B,11,1
0,2004,11,0010000000,128,C,10,0
0,2005,20,0010000001,129,D,5,5
0,2006,20,0000011000,24,S,3,3
0,2007,20,0010110000,176,A,2,2
0,2008,6,0100010000,272,B,17,7
0,2009,20,0000000000,0,C,4,4
0,2010,8,0010000000,128,D,14,4
0,2011,4,0101000000,320,S,10,0
0,2012,20,0010110000,176,A,3,2
0,2013,8,0000011000,24,B,11,1
0,2014,12,0000001000,8,C,10,0
0,2015,11,0100010000,272,D,17,7
0,2016,4,0100001000,264,S,14,4
0,2017,6,1111100000,992,A,13,3
0,2018,6,0100011000,280,B,17,7
0,2019,3,0000000000,0,C,16,6
0,2020,3,0100000000,256,D,5,14
0,2021,14,0000011000,24,S,12,2
0,2022,12,0011000000,192,A,12,2
0,2023,4,0000010000,16,B,16,6
0,2024,15,0010000000,128,C,14,4
0,2025,8,0100000001,257,D,4,14
0,2026,6,0101000000,320,S,17,7
0,2027,3,0010000000,128,A,11,1
0,2028,4,0000010000,16,B,11,1
0,2029,4,0000000000,0,C,17,7
0,2030,13,0000010000,16,D,13,3
0,2031,20,0101010000,336,S,2,3
0,2032,3,1010010000,656,A,12,2
0,2033,5,0000010000,16,B,12,2
0,2034,6,0000001000,8,C,10,0
0,2035,15,0000010000,16,D,12,2
0,2036,3,0100001001,265,S,15,5
0,2037,20,0010110000,176,A,3,2
0,2038,18,0000011000,24,B,11,1
0,2039,5,0100000000,256,C,5,17
0,2040,10,0100000000,256,D,5,16
0,2041,6,0001001000,72,S,10,0
0,2042,20,0010110000,176,A,2,2
0,2043,3,0000010000,16,B,11,1
0,2044,4,0000000000,0,C,10,0
0,2045,12,0100000001,257,D,4,17
0,2046,20,0101011010,346,S,0,0
0,2047,20,0010111000,184,A,2,2
0,2048,6,0000010000,16,B,11,1
0,2049,7,0010000100,132,C,14,4
0,2050,19,0010000001,129,D,15,5
0,2051,11,0011001000,200,S,14,4
0,2052,18,1110000001,897,A,10,0
0,2053,5,0000010000,16,B,17,7
0,2054,7,0100000000,256,C,4,14
0,2055,2,0000000001,1,D,12,2
0,2056,5,0100010000,272,S,11,1
0,2057,20,0010111000,184,A,0,0
0,2058,2,0000010000,16,B,11,1
0,2059,3,0000000000,0,C,17,7
0,2060,15,0010000001,129,D,15,5
0,2061,2,0100000000,256,S,14,4
0,2062,5,0010000000,128,A,11,1
0,2063,4,0000010000,16,B,10,0
0,2064,5,0000000000,0,C,16,6
0,2065,9,0100000001,257,D,4,16
0,2066,20,0101011010,346,S,0,0
0,2067,20,1000011000,536,A,2,2
0,2068,3,0000010000,16,B,10,0
0,2069,20,0100000000,256,C,4,7
0,2070,20,0110000001,385,D,9,5
0,2071,7,0101000000,320,S,12,2
0,2072,20,0010111000,184,A,2,2
0,2073,3,0000010000,16,B,11,1
0,2074,7,0100000000,256,C,1,10
0,2075,9,0010000000,128,D,14,4
0,2076,6,0101001011,331,S,16,6
0,2077,20,0010110000,176,A,2,2
0,2078,4,0101000000,320,B,13,3
0,2079,11,0110001000,392,C,10,0
0,2080,13,0101010000,336,D,16,6
0,2081,3,0001000000,64,S,17,7
0,2082,5,1010110000,688,A,18,8
0,2083,2,0000010000,16,B,10,0
0,2084,13,0010001000,136,C,10,0
0,2085,7,0100000001,257,D,4,12
0,2086,4,0100000000,256,S,15,5
0,2087,20,0000010000,16,A,1,1
0,2088,7,0000011000,24,B,11,1
0,2089,4,0100000010,258,C,1,10
0,2090,16,0000010000,16,D,13,3
0,2091,4,0100011000,280,S,12,2
0,2092,5,0100000000,256,A,4,11
0,2093,3,0000010000,16,B,16,6
0,2094,3,0000000000,0,C,14,4
0,2095,4,0000000001,1,D,12,2
0,2096,20,0101011010,346,S,0,1
0,2097,6,0010010000,144,A,11,1
0,2098,8,0100010000,272,B,17,7
0,2099,20,0010000000,128,C,4,4
0,2100,5,0000000001,1,D,14,4
0,2101,20,0010000001,129,S,5,5
0,2102,13,0010001000,136,A,10,0
0,2103,4,0000010000,16,B,12,2
0,2104,17,0010001000,136,C,15,5
0,2105,5,0100010000,272,D,12,2
0,2106,8,0010000000,128,S,14,4
0,2107,3,0010000000,128,A,10,0
0,2108,12,0000011000,24,B,10,0
0,2109,5,0000000000,0,C,16,6
0,2110,8,0000010000,16,D,12,2
0,2111,3,0100001000,264,S,11,1
0,2112,20,0000010000,16,A,2,2
0,2113,4,0000010000,16,B,12,2
0,2114,20,0010001000,136,C,0,0
0,2115,20,0010000000,128,D,2,2
0,2116,6,0001001000,72,S,10,0
0,2117,12,1110110000,944,A,11,1
0,2118,3,0000010000,16,B,13,3
0,2119,0,0000000000,0,C,10,0
0,2120,6,0100010000,272,D,12,2
0,2121,4,0100001011,267,S,12,2
0,2122,20,0010110000,176,A,3,2
0,2123,2,0000010000,16,B,11,1
0,2124,3,0000000000,0,C,10,0
0,2125,4,0101010000,336,D,13,3
0,2126,15,0010010000,144,S,12,2
0,2127,4,0100010000,272,A,12,2
0,2128,5,0000010000,16,B,10,0
0,2129,6,0100000000,256,C,1,10
0,2130,5,0000000001,1,D,12,2
0,2131,2,0100010000,272,S,13,3
0,2132,6,0100010000,272,A,13,3
0,2133,18,0000011000,24,B,10,0
0,2134,7,0000000000,0,C,11,1
0,2135,7,0000000001,1,D,16,6
0,2136,20,0101010000,336,S,2,2
0,2137,4,0010000000,128,A,19,9
0,2138,8,0000011000,24,B,10,0
0,2139,11,0000001000,8,C,10,0
0,2140,4,0000000001,1,D,16,6
0,2141,15,0010011000,152,S,13,3
0,2142,20,0111110000,496,A,3,3
0,2143,7,0000010000,16,B,10,0
0,2144,13,0100000000,256,C,0,10
0,2145,4,0000000010,2,D,17,7
0,2146,16,0000010000,16,S,13,3
0,2147,20,0010110000,176,A,2,2
0,2148,6,0000010000,16,B,16,6
0,2149,3,0000000000,0,C,16,6
0,2150,8,0100000001,257,D,4,16
0,2151,20,0000010000,16,S,2,2
0,2152,20,1000010000,528,A,3,3
0,2153,2,0000010000,16,B,12,2
0,2154,19,0010000000,128,C,15,5
0,2155,4,0010000101,133,D,19,9
0,2156,20,0101010000,336,S,2,3
0,2157,20,0010110000,176,A,3,3
0,2158,5,0000010000,16,B,10,0
0,2159,8,0010000000,128,C,14,4
0,2160,6,0100000001,257,D,4,12
0,2161,5,0101001011,331,S,17,7
0,2162,20,1000011100,540,A,0,0
0,2163,5,0000010000,16,B,17,7
0,2164,9,0000001000,8,C,11,1
0,2165,20,0010000001,129,D,4,4
0,2166,10,0010001000,136,S,10,0
0,2167,2,1000000000,512,A,14,4
0,2168,20,0000010000,16,B,0,0
0,2169,20,0010000000,128,C,4,4
0,2170,7,0000010000,16,D,13,3
0,2171,3,0100010000,272,S,17,7
0,2172,1,0000000000,0,A,14,4
0,2173,10,0000011000,24,B,11,1
0,2174,3,0000000000,0,C,16,6
0,2175,11,0101010000,336,D,12,2
0,2176,8,0001000000,64,S,13,3
0,2177,4,0010000000,128,A,10,0
0,2178,5,0000010000,16,B,10,0
0,2179,16,0010000000,128,C,15,5
0,2180,0,0000000000,0,D,10,0
0,2181,20,0101010000,336,S,2,3
0,2182,4,0100000000,256,A,4,15
0,2183,10,0000001000,8,B,10,0
0,2184,6,0100000000,256,C,4,11
0,2185,10,0100000001,257,D,4,15
0,2186,1,0001000000,64,S,16,6
0,2187,2,0010010000,144,A,10,0
0,2188,8,0000011000,24,B,10,0
0,2189,10,0010001000,136,C,15,5
0,2190,16,0000010000,16,D,13,3
0,2191,20,0101011010,346,S,0,0
0,2192,3,1010000000,640,A,14,4
0,2193,20,1000010000,528,B,6,6
0,2194,6,0100000000,256,C,4,11
0,2195,8,0100000001,257,D,4,17
0,2196,20,0101011010,346,S,0,0
0,2197,4,0100000000,256,A,4,11
0,2198,9,0000011000,24,B,10,0
0,2199,10,0100000000,256,C,4,10
0,2200,4,0100000000,256,D,4,14
0,2201,10,0011000000,192,S,15,5
0,2202,20,0010111000,184,A,3,2
0,2203,5,0100010000,272,B,10,0
0,2204,2,0000000000,0,C,10,0
0,2205,4,0000000001,1,D,16,6
0,2206,20,0101011010,346,S,0,1
0,2207,5,0100010000,272,A,13,3
0,2208,18,0000011000,24,B,11,1
0,2209,3,0100000000,256,C,5,10
0,2210,20,0010000001,129,D,5,5
0,2211,4,0001001000,72,S,16,6
0,2212,1,0100000000,256,A,4,10
0,2213,18,0000010100,20,B,17,7
0,2214,3,0000000000,0,C,11,1
0,2215,9,0101010000,336,D,13,3
0,2216,16,0000011000,24,S,12,2
0,2217,4,0010000000,128,A,11,1
0,2218,5,0100000000,256,B,10,0
0,2219,14,0000001000,8,C,10,0
0,2220,20,0010000001,129,D,4,4
0,2221,20,0010000001,129,S,4,4
0,2222,20,0010110000,176,A,3,3
0,2223,20,0000011000,24,B,0,0
0,2224,2,0000000000,0,C,16,6
0,2225,3,0100000000,256,D,4,17
0,2226,6,0100011000,280,S,17,7
0,2227,8,0010001000,136,A,11,1
0,2228,3,0000010000,16,B,10,0
0,2229,4,0000000000,0,C,11,1
0,2230,10,0010000001,129,D,15,5
0,2231,20,0101010000,336,S,2,2
0,2232,20,0010110000,176,A,2,2
0,2233,2,0100010000,272,B,18,8
0,2234,4,0100000000,256,C,5,11
0,2235,20,0010000001,129,D,5,5
0,2236,20,0011001000,200,S,5,5
0,2237,3,0100000000,256,A,4,11
0,2238,4,0000010000,16,B,10,0
0,2239,17,0010001000,136,C,14,4
0,2240,20,0010000001,129,D,5,5
0,2241,15,0000011000,24,S,13,3
0,2242,20,0010111000,184,A,1,1
0,2243,16,0100000001,257,B,11,1
0,2244,7,0000000000,0,C,11,1
0,2245,20,0010000001,129,D,4,4
0,2246,8,0100011000,280,S,12,2
0,2247,20,0111110000,496,A,3,3
0,2248,5,0100000001,257,B,10,0
0,2249,15,0000001000,8,C,10,0
0,2250,4,0000000001,1,D,14,4
0,2251,20,0010000001,129,S,0,0
0,2252,4,0100010000,272,A,13,3
0,2253,3,0000000000,0,B,17,7
0,2254,20,0010000000,128,C,4,4
0,2255,5,0000000001,1,D,13,3
0,2256,10,0010000001,129,S,11,1
0,2257,20,0010110000,176,A,3,3
0,2258,5,0000010000,16,B,10,0
0,2259,19,0010000000,128,C,14,4
0,2260,14,0000010000,16,D,12,2
0,2261,20,0000010000,16,S,2,0
0,2262,7,1000011000,536,A,13,3
0,2263,4,0000000000,0,B,11,1
0,2264,7,0000000010,2,C,10,0
0,2265,8,0100000000,256,D,5,16
0,2266,18,0010000001,129,S,15,5
0,2267,1,1000000000,512,A,19,9
0,2268,8,0000010000,16,B,10,0
0,2269,20,0010001000,136,C,5,5
0,2270,15,0010000001,129,D,15,5
0,2271,4,0100010000,272,S,12,2
0,2272,4,1010001000,648,A,14,4
0,2273,7,0000010000,16,B,17,7
0,2274,4,0000000000,0,C,10,0
0,2275,5,0100010000,272,D,13,3
0,2276,7,0100001001,265,S,16,6
0,2277,3,0000000000,0,A,18,8
0,2278,10,0000010000,16,B,17,7
0,2279,7,0000000000,0,C,10,0
0,2280,13,0101010000,336,D,12,2
0,2281,5,0101001011,331,S,11,1
0,2282,20,0000011000,24,A,0,0
0,2283,6,0000010000,16,B,11,1
0,2284,9,0000001000,8,C,11,1
0,2285,5,0000000001,1,D,13,3
0,2286,20,0011000000,192,S,5,5
0,2287,7,1010110000,688,A,11,1
0,2288,3,0000010000,16,B,17,7
0,2289,5,0000000000,0,C,11,1
0,2290,12,0100000001,257,D,2,12
0,2291,16,0000010000,16,S,11,1
0,2292,20,0010110000,176,A,3,3
0,2293,20,0000010000,16,B,1,1
0,2294,12,0010000000,128,C,15,5
0,2295,14,0101010000,336,D,12,2
0,2296,2,0001000000,64,S,13,3
0,2297,3,0100000000,256,A,4,10
0,2298,5,0000010000,16,B,10,0
0,2299,3,0100000000,256,C,4,10
0,2300,11,0010000001,129,D,14,4
0,2301,3,0100000000,256,S,16,6
0,2302,3,0100000000,256,A,0,10
0,2303,15,1000000001,513,B,10,0
0,2304,3,0000000000,0,C,10,0
0,2305,20,0010000001,129,D,5,5
0,2306,20,0101010000,336,S,2,2
0,2307,4,0010010000,144,A,12,2
0,2308,3,0000010000,16,B,16,6
0,2309,12,0100000000,256,C,4,17
0,2310,2,0000000000,0,D,16,6
0,2311,20,0101010000,336,S,2,2
0,2312,2,0000000000,0,A,10,0
0,2313,10,0000011000,24,B,10,0
0,2314,3,0000000000,0,C,10,0
0,2315,8,0101010000,336,D,13,3
0,2316,2,0001000000,64,S,17,7
0,2317,7,0010001000,136,A,11,1
0,2318,9,0000011000,24,B,11,1
0,2319,7,0100000000,256,C,4,16
0,2320,20,1000010000,528,D,7,7
0,2321,6,0001001000,72,S,12,2
0,2322,20,0010110000,176,A,2,2
0,2323,3,0000010000,16,B,12,2
0,2324,12,0100000000,256,C,0,10
0,2325,12,0101010000,336,D,12,2
0,2326,20,0101011010,346,S,0,1
0,2327,20,0010110000,176,A,2,2
0,2328,3,0100010000,272,B,13,3
0,2329,12,0100000000,256,C,4,16
0,2330,7,0100000001,257,D,5,17
0,2331,10,0000011000,24,S,13,3
0,2332,20,0010111000,184,A,2,2
0,2333,16,0000001000,8,B,16,6
0,2334,15,1000000010,514,C,16,6
0,2335,19,0100010000,272,D,17,7
0,2336,13,0011000000,192,S,15,5
0,2337,17,0000010000,16,A,13,3
0,2338,20,1000011000,536,B,1,0
0,2339,5,0100000000,256,C,4,10
0,2340,10,0100000001,257,D,4,17
0,2341,20,0101010000,336,S,2,2
0,2342,15,0010000001,129,A,10,0
0,2343,20,0000011000,24,B,1,1
0,2344,11,1000000000,512,C,16,6
0,2345,5,0100000001,257,D,4,17
0,2346,14,0000010000,16,S,10,0
0,2347,20,0010110000,176,A,2,2
0,2348,4,0000010000,16,B,10,0
0,2349,7,0000000000,0,C,14,4
0,2350,15,0010000000,128,D,15,5
0,2351,15,0010000001,129,S,10,0
0,2352,7,0100000000,256,A,4,14
0,2353,9,0000011000,24,B,10,0
0,2354,2,0000000000,0,C,10,0
0,2355,4,0100000001,257,D,5,13
0,2356,20,0000010000,16,S,2,1
0,2357,3,0100000000,256,A,4,10
0,2358,4,0000000000,0,B,10,0
0,2359,3,0000000000,0,C,10,0
0,2360,2,0000000001,1,D,12,2
0,2361,2,0001001000,72,S,10,0
0,2362,4,0000000000,0,A,11,1
0,2363,1,0000010000,16,B,12,2
0,2364,4,0000000000,0,C,17,7
0,2365,20,1000010000,528,D,3,2
0,2366,2,0001001000,72,S,12,2
0,2367,20,0000011000,24,A,0,0
0,2368,5,0000010000,16,B,10,0
0,2369,2,0000000000,0,C,17,7
0,2370,20,0010000001,129,D,5,5
0,2371,14,0010001000,136,S,15,5
0,2372,20,0010000001,129,A,1,1
0,2373,4,0000010000,16,B,11,1
0,2374,6,0100000000,256,C,4,14
0,2375,3,0000000001,1,D,17,7
0,2376,20,0101010000,336,S,2,3
0,2377,20,0010111000,184,A,2,2
0,2378,4,0000010000,16,B,10,0
0,2379,18,0010000000,128,C,15,5
0,2380,3,0100000000,256,D,4,17
0,2381,20,0101010000,336,S,2,3
0,2382,4,1010011000,664,A,10,0
0,2383,20,0000010000,16,B,6,6
0,2384,4,0100000000,256,C,4,16
0,2385,7,0100000001,257,D,4,14
0,2386,20,0000011000,24,S,2,2
0,2387,20,0010110000,176,A,2,2
0,2388,4,0100010000,272,B,17,7
0,2389,20,0010001000,136,C,4,4
0,2390,12,0101010000,336,D,12,2
0,2391,17,0010001001,137,S,14,4
0,2392,20,0010001001,137,A,0,0
0,2393,4,0000010000,16,B,16,6
0,2394,6,0000000000,0,C,10,0
0,2395,5,0000000001,1,D,14,4
0,2396,20,0000010000,16,S,2,2
0,2397,7,1110000000,896,A,11,1
0,2398,5,0101000000,320,B,10,0
0,2399,3,0100000000,256,C,5,14
0,2400,4,0100000001,257,D,4,14
0,2401,20,0011001000,200,S,5,5
0,2402,16,0000010000,16,A,13,3
0,2403,5,0000010000,16,B,13,3
0,2404,9,0010000100,132,C,14,4
0,2405,5,0100000001,257,D,5,15
0,2406,10,0101000000,320,S,12,2
0,2407,14,0010000001,129,A,10,0
0,2408,4,0100010000,272,B,10,0
0,2409,20,0010000000,128,C,4,4
0,2410,4,0100000001,257,D,4,17
0,2411,1,0000000000,0,S,10,0
0,2412,16,1000010000,528,A,12,2
0,2413,5,0000010000,16,B,12,2
0,2414,20,0010001000,136,C,4,4
0,2415,3,0100000001,257,D,4,13
0,2416,7,0100000000,256,S,16,6
0,2417,13,0000010000,16,A,12,2
0,2418,5,0000010000,16,B,10,0
0,2419,2,0000000000,0,C,15,5
0,2420,12,0010000001,129,D,15,5
0,2421,20,0101010000,336,S,2,3
0,2422,20,0010110000,176,A,0,0
0,2423,3,0000000000,0,B,17,7
0,2424,5,0000000000,0,C,10,0
0,2425,3,0100010000,272,D,17,7
0,2426,20,0101010000,336,S,2,3
0,2427,7,1010010000,656,A,13,3
0,2428,10,0000001000,8,B,11,1
0,2429,20,0000000000,0,C,0,0
0,2430,8,0100000001,257,D,4,13
0,2431,5,0101000000,320,S,12,2
0,2432,18,0000011000,24,A,13,3
0,2433,7,0100010000,272,B,16,6
0,2434,18,0010000000,128,C,15,5
0,2435,15,0010000001,129,D,15,5
0,2436,2,0001000000,64,S,17,7
0,2437,10,0100000000,256,A,4,11
0,2438,11,0000000001,1,B,10,0
0,2439,3,0100000000,256,C,5,14
0,2440,2,0000010010,18,D,16,6
0,2441,5,0000000000,0,S,10,0
0,2442,7,0100000000,256,A,4,10
0,2443,8,0100011000,280,B,10,0
0,2444,4,0000000000,0,C,15,5
0,2445,17,0010000001,129,D,14,4
0,2446,17,0000010000,16,S,17,7
0,2447,20,0010111000,184,A,2,2
0,2448,3,0000010000,16,B,10,0
0,2449,16,0010000000,128,C,15,5
0,2450,0,0000000010,2,D,10,0
0,2451,20,0000010010,18,S,3,1
0,2452,13,0000011000,24,A,13,3
0,2453,2,0100010000,272,B,11,1
0,2454,11,0010000000,128,C,15,5
0,2455,9,0000000001,1,D,15,5
0,2456,2,0100001000,264,S,10,0
0,2457,0,1000000000,512,A,10,0
0,2458,5,0000010000,16,B,11,1
0,2459,4,0000000000,0,C,16,6
0,2460,2,0000000001,1,D,18,8
0,2461,12,0000000001,1,S,10,0
0,2462,11,0111010000,464,A,10,0
0,2463,19,0000011000,24,B,10,0
0,2464,7,0000000000,0,C,11,1
0,2465,4,0000000001,1,D,12,2
0,2466,3,0001001000,72,S,12,2
0,2467,8,1110110000,944,A,12,2
0,2468,4,0000010000,16,B,10,0
0,2469,4,0100000000,256,C,4,11
0,2470,3,0100000001,257,D,4,17
0,2471,19,0010001000,136,S,15,5
0,2472,20,1110000001,897,A,0,0
0,2473,4,0000010000,16,B,13,3
0,2474,4,0000000000,0,C,11,1
0,2475,15,0010000000,128,D,15,5
0,2476,5,0101001011,331,S,16,6
0,2477,2,0100000000,256,A,4,11
0,2478,12,0000011000,24,B,11,1
0,2479,19,0010000000,128,C,15,5
0,2480,6,0000000000,0,D,14,4
0,2481,4,0101000000,320,S,17,7
0,2482,9,1111100000,992,A,12,2
0,2483,4,0000010000,16,B,16,6
0,2484,13,0010000000,128,C,15,5
0,2485,9,0100010000,272,D,12,2
0,2486,20,0000011000,24,S,3,3
0,2487,10,1110110000,944,A,10,0
0,2488,13,0000011000,24,B,11,1
0,2489,13,1000000000,512,C,17,7
0,2490,6,0000000001,1,D,16,6
0,2491,17,0011001000,200,S,14,4
0,2492,9,0010010000,144,A,12,2
0,2493,9,0000001000,8,B,10,0
0,2494,6,0100000000,256,C,4,16
0,2495,4,0100000001,257,D,4,17
0,2496,5,0101001010,330,S,17,7
0,2497,2,0010000000,128,A,10,0
0,2498,4,0000010000,16,B,17,7
0,2499,6,0000001000,8,C,16,6
0,2500,20,0010000000,128,D,4,4
0,2501,9,0010000000,128,S,14,4
0,2502,4,1110000000,896,A,14,4
0,2503,19,1000011000,536,B,10,0
0,2504,15,0010000000,128,C,15,5
0,2505,7,0000000001,1,D,14,4
0,2506,5,0100011000,280,S,17,7
0,2507,6,1110001101,909,A,12,2
0,2508,7,0000010000,16,B,16,6
0,2509,5,0100000000,256,C,5,10
0,2510,20,0010000001,129,D,5,5
0,2511,13,0010010000,144,S,13,3
0,2512,6,0100000000,256,A,5,11
